DF_927_1_GFP_tdt	DF_927_1_GFP	DF_980_3_GFP_tdt	DF_980_3_GFP	Gene	gene_symbol
29295.8290743594	10643.1612124818	13303.1941176817	9758.8482396187	Ano1	Ano1
3378.96911850667	4624.63664227152	3929.75952933328	3481.74919727333	Ano10	Ano10
3.70704236808192	4.72504382352135	10.0325747493829	7.37073129880566	Ano2	Ano2
40.7774660489011	62.6068306616579	36.1172690977784	10.1347555358578	Ano3	Ano3
0	0	0	0	Ano4	Ano4
3.70704236808192	0	3.00977242481487	0	Ano5	Ano5
14100.6624075916	19207.3031426143	11611.7020149358	9968.91408163466	Ano6	Ano6
0.926760592020479	4.72504382352135	8.02605979950632	9.21341412350708	Ano7	Ano7
1259.46764455583	889.489499777894	975.166265640017	1182.08103204596	Ano8	Ano8
197.400006100362	159.470229043846	260.846943483955	238.627425798833	Ano9	Ano9
9657.77212944541	8943.32669697004	10393.7474403607	11655.8902076488	Anp32a	Anp32a
6436.35231158223	6482.76012587129	7701.00437762631	7663.71786793319	Anp32b	Anp32b
4289.9747804628	4749.85030359484	4574.8540857186	5035.13081849662	Anp32e	Anp32e
6742.18330694898	16561.2786014423	5817.89009716714	9063.23547329391	Anpep	Anpep
1589.39441531512	2949.6086068332	2702.77563748375	2340.2071873708	Antxr1	Antxr1
1877.61695943349	2702.72506705421	1280.15653802126	1261.31639350812	Antxr2	Antxr2
0	0	2.00651494987658	0	Antxrl	Antxrl
16247.039938711	6370.54033506266	24265.7885463324	8951.75316239948	Anxa1	Anxa1
0	0	1.00325747493829	0	Anxa10	Anxa10
6135.15511917557	7602.59551204585	5977.40803568233	7727.29042538539	Anxa11	Anxa11
2.78028177606144	3.54378286764101	8.02605979950632	6.44938988645496	Anxa13	Anxa13
39282.601213972	25720.7760533385	59092.8685313402	30880.6001177587	Anxa2	Anxa2
35017.6489694938	17124.7400773973	37583.0282686633	22859.4017818334	Anxa3	Anxa3
23743.6063675647	23743.3452131948	30459.9001966014	27132.583252316	Anxa4	Anxa4
14559.4089006417	10306.5018400559	17877.0449459254	11435.689610097	Anxa5	Anxa5
16624.2314996634	28115.1920109079	22903.3648953662	24164.021221722	Anxa6	Anxa6
7066.54951415615	6676.48692263567	7525.43431951211	5985.0338146302	Anxa7	Anxa7
3185.27615477439	646.149742866545	2194.12409769004	720.488984458254	Anxa8	Anxa8
79.7014109137612	55.5192649263759	55.1791611216059	59.887191802796	Anxa9	Anxa9
11.1211271042457	11.8126095588034	5.01628737469145	5.52804847410425	Aoah	Aoah
0	1.18126095588034	0	3.68536564940283	Aoc1	Aoc1
105.650707490335	74.4194402204613	52.169388696791	71.8646301633552	Aoc2	Aoc2
37.9971842728396	27.1690019852478	16.0521195990126	19.3481696593649	Aoc3	Aoc3
1913.76062252229	1628.95885815899	2277.39446810992	1932.97428311179	Aox1	Aox1
4.6338029601024	0	0	0.921341412350708	Aox2	Aox2
1480.96342604873	2159.34502734926	2004.5084349267	3358.28944801833	Aox3	Aox3
3.70704236808192	2.36252191176068	4.01302989975316	7.37073129880566	Aox4	Aox4
3707.96912867394	3589.85204492035	3171.29687827993	3662.33211409406	Ap1ar	Ap1ar
6298.26498337118	9237.46067498424	8844.71789905596	8377.75746250499	Ap1b1	Ap1b1
8679.11294427179	7638.03334072226	6247.28429644073	5216.63507672971	Ap1g1	Ap1g1
997.194397014035	1268.67426661548	1321.29009449373	1571.80844947031	Ap1g2	Ap1g2
2233.49302676935	2304.64012492254	2210.17621728905	2166.99500184887	Ap1m1	Ap1m1
4631.94943891835	4895.14540116812	6334.56769676036	5664.40700313215	Ap1m2	Ap1m2
4817.30155732245	4714.41247491843	7315.75350725001	6194.17831523381	Ap1s1	Ap1s1
441.138041801748	353.197025808221	469.524498271119	505.816435380539	Ap1s2	Ap1s2
1414.23666342325	577.636607425485	375.21829562692	283.773155004018	Ap1s3	Ap1s3
4076.81984429809	4566.75485543339	4289.92896283613	3545.32175472552	Ap2a1	Ap2a1
4871.05367165964	4348.22157859552	3807.36211739081	3405.27786004822	Ap2a2	Ap2a2
11974.6736094966	14095.9869865201	10556.2751513007	9516.53544817046	Ap2b1	Ap2b1
12964.4539217745	11876.3976504209	16391.2206255418	16328.0125096792	Ap2m1	Ap2m1
3508.71560138953	3848.54819425814	6265.34293098962	5461.711892415	Ap2s1	Ap2s1
5416.9156603597	6315.02107013628	7449.1867514168	6536.91732062827	Ap3b1	Ap3b1
0.926760592020479	0	4.01302989975316	0	Ap3b2	Ap3b2
8528.97772836447	11655.5018516713	9680.43137567955	10541.9884401168	Ap3d1	Ap3d1
2550.44514924036	2500.72944359868	3128.15680685759	2647.01387768358	Ap3m1	Ap3m1
229.836626821079	171.282838602649	182.592860438769	343.660346806814	Ap3m2	Ap3m2
1303.02539238079	1308.83713911541	1929.26412430633	1656.57185940657	Ap3s1	Ap3s1
2391.04232741284	2845.65764271573	2714.81472718301	2538.2955910262	Ap3s2	Ap3s2
1004.6084817502	825.701408160356	892.899152695078	905.678608340746	Ap4b1	Ap4b1
1657.97469912464	1242.68652558612	1049.40731878545	1011.63287076108	Ap4e1	Ap4e1
650.585935598376	581.180390293126	580.88607798927	740.758495529969	Ap4m1	Ap4m1
949.929606820991	758.369533675177	1317.27706459397	1330.41699943442	Ap4s1	Ap4s1
364.216912664048	605.986870366613	526.710174342602	553.726188822775	Ap5b1	Ap5b1
1185.32679719419	920.202284630783	1013.29004968767	1167.33956944835	Ap5m1	Ap5m1
949.00284622897	1305.29335624777	1047.40080383557	1295.4060257651	Ap5s1	Ap5s1
891.543689523701	812.707537645672	715.322579631	1028.21701618339	Ap5z1	Ap5z1
2434.6000752378	1452.95097573282	1160.7688985036	1002.41945663757	Apaf1	Apaf1
42.630987232942	34.2565677205298	34.1107541479018	28.5615837828719	Apba1	Apba1
0.926760592020479	5.90630477940169	1.00325747493829	1.84268282470142	Apba2	Apba2
1916.54090429835	2142.80737396693	2814.1372172019	3110.44860809599	Apba3	Apba3
6411.32977559767	4130.86956271354	5069.46002086318	4569.85340525951	Apbb1	Apbb1
76.9211291376998	100.407181249829	34.1107541479018	56.2018261533932	Apbb1ip	Apbb1ip
3493.88743191721	3188.22331992103	2184.09152294066	1944.03038005999	Apbb2	Apbb2
957.343691557155	532.748691102032	568.84698829001	672.579231016017	Apbb3	Apbb3
17781.7554790969	15168.5719344594	11456.1971063203	11012.793901828	Apc	Apc
107.504228674376	30.7127848528888	20.0651494987658	50.6737776792889	Apc2	Apc2
135.30704643499	245.70227882311	98.3192325439524	135.437187615554	Apcdd1	Apcdd1
2.78028177606144	3.54378286764101	4.01302989975316	0.921341412350708	Apcs	Apcs
2642.19444785039	3397.30650911185	4740.39156908342	4851.78387743883	Apeh	Apeh
137.160567619031	9.4500876470427	6.01954484962974	12.8987797729099	Apela	Apela
505.084522651161	518.573559631468	651.11410123495	724.174350107657	Apex1	Apex1
264.126768725837	211.44571110258	305.993529856178	229.414011675326	Apex2	Apex2
3324.29024357746	3562.6830429351	3544.50865895698	3612.57967782713	Aph1a	Aph1a
525.473255675612	305.946587573007	222.7231594363	276.402423705212	Aph1b	Aph1b
652.439456782417	379.184766837588	366.188978352476	369.457906352634	Aph1c	Aph1c
6830.22556319093	6765.08149432669	6456.96510870283	5648.74419912219	Api5	Api5
891.543689523701	1046.59720690998	1623.27059445015	1771.73953595041	Apip	Apip
43.5577478249625	46.0691772793332	127.413699317163	104.11157959563	Apitd1	Apitd1
658.926780926561	387.453593528751	483.570102920255	442.24387792834	Aplf	Aplf
1570.85920347471	1963.25570867312	868.820973296559	754.57861671523	Apln	Apln
129.746482882867	198.451840587897	60.1954484962974	78.3140200498102	Aplnr	Aplnr
511.571846795304	343.746938161178	280.912092982721	243.234132860587	Aplp1	Aplp1
78191.7179093598	85229.1592277222	51852.3593347105	60830.6454090432	Aplp2	Aplp2
4968.36353382179	4994.37132146207	3408.06564236537	3826.33088549249	Apmap	Apmap
68.5802838095154	96.8633983821877	129.420214267039	98.5835311215258	Apoa1	Apoa1
6930.31570712914	8839.37573285257	11990.9333404624	17163.6691706813	Apoa1bp	Apoa1bp
74.1408473616383	98.044659338068	149.485363765805	82.9207271115637	Apoa2	Apoa2
9.26760592020479	1.18126095588034	3.00977242481487	4.60670706175354	Apoa4	Apoa4
18.5352118404096	29.5315238970084	19.0618920238275	14.7414625976113	Apoa5	Apoa5
271.540853462	468.960599484494	493.602677669638	293.907910539876	Apob	Apob
62.0929596653721	80.325744999863	76.24756809531	48.8310948545875	Apobec1	Apobec1
6.48732414414335	12.9938705146837	3.00977242481487	0.921341412350708	Apobec2	Apobec2
2191.78880012843	2278.65238389317	2836.20888165054	1910.86208921537	Apobec3	Apobec3
0	0	2.00651494987658	0	Apobec4	Apobec4
98.2366227541708	109.857268896871	92.2996876943226	172.290844109582	Apobr	Apobr
972.171861029483	1666.75920874716	1890.13708278374	1683.29076036474	Apoc1	Apoc1
0	0	0	3.68536564940283	Apoc2	Apoc2
34.2901419047577	41.3441334558118	44.1433288972847	30.4042666075734	Apoc3	Apoc3
4.6338029601024	1.18126095588034	7.02280232456803	1.84268282470142	Apoc4	Apoc4
0	0	0	0	Apoc4-apoc2	Apoc4-apoc2
6.48732414414335	5.90630477940169	10.0325747493829	15.662804009962	Apod	Apod
8963.62844602207	17225.1472586471	7357.89032119741	13472.7754728044	Apoe	Apoe
15.7549300643481	15.3563924264444	26.0846943483955	9.21341412350708	Apof	Apof
33.3633813127372	38.9816115440511	36.1172690977784	35.9323150816776	Apoh	Apoh
0	0	0	0	Apol10a	Apol10a
4.6338029601024	2.36252191176068	0	0.921341412350708	Apol10b	Apol10b
0	0	0	0	Apol11a	Apol11a
0	3.54378286764101	4.01302989975316	10.1347555358578	Apol11b	Apol11b
1.85352118404096	1.18126095588034	0	2.76402423705212	Apol6	Apol6
2.78028177606144	1.18126095588034	3.00977242481487	2.76402423705212	Apol7a	Apol7a
0	0	0	0	Apol7b	Apol7b
0	0	0	0.921341412350708	Apol7c	Apol7c
0	0	2.00651494987658	1.84268282470142	Apol7d	Apol7d
0	0	0	3.68536564940283	Apol7e	Apol7e
11.1211271042457	1.18126095588034	11.0358322243212	15.662804009962	Apol8	Apol8
0.926760592020479	1.18126095588034	3.00977242481487	1.84268282470142	Apol9a	Apol9a
4.6338029601024	4.72504382352135	6.01954484962974	3.68536564940283	Apol9b	Apol9b
279.881698790185	88.5945716910253	59.1921910213591	77.3926786374595	Apold1	Apold1
17.6084512483891	2.36252191176068	13.0423471741978	9.21341412350708	Apom	Apom
8.34084532818431	4.72504382352135	16.0521195990126	4.60670706175354	Apon	Apon
65.800002033454	63.7880916175382	106.345292343459	91.2127998227201	Apoo	Apoo
0	0	0	0	Apoo-ps	Apoo-ps
1152.89017647348	1164.72330249801	2073.73320069744	1932.97428311179	Apool	Apool
1318.78032244514	1475.39493389454	1897.15988510831	2243.46633907397	Apopt1	Apopt1
214187.347464221	225740.149929688	181845.43361994	260606.02519046	App	App
2476.30430187872	2622.39932205435	2217.19901961362	2140.2761008907	Appbp2	Appbp2
30.5830995366758	46.0691772793332	39.1270415225933	52.5164605039904	Appbp2os	Appbp2os
2460.54937181437	1761.26008521758	1420.61258451262	1349.76516909379	Appl1	Appl1
4683.8480320715	4391.9282339631	3589.6552453292	6021.88747112423	Appl2	Appl2
3005.48459992241	2688.54993558365	3721.08197454612	3474.37846597452	Aprt	Aprt
1094.50425917619	883.583194998493	1036.36497161125	1171.9462765101	Aptx	Aptx
75467.0417688196	11655.5018516713	12254.7900563712	9799.38726176213	Aqp1	Aqp1
25.0225359845529	37.8003505881708	37.1205265727167	40.5390221434312	Aqp11	Aqp11
0.926760592020479	0	0	0	Aqp12	Aqp12
20.3887330244505	17.7189143382051	28.0912092982721	74.6286544004074	Aqp2	Aqp2
1611.63666952361	3448.10073021471	2462.9971009735	3864.10588339887	Aqp3	Aqp3
58.3859172972902	62.6068306616579	44.1433288972847	34.0896322569762	Aqp4	Aqp4
27884.3726927122	7817.58500601607	13945.2789016422	16994.1423508088	Aqp5	Aqp5
3.70704236808192	0	4.01302989975316	1.84268282470142	Aqp6	Aqp6
30.5830995366758	15.3563924264444	7.02280232456803	21.1908524840663	Aqp7	Aqp7
1.85352118404096	2.36252191176068	6.01954484962974	0.921341412350708	Aqp8	Aqp8
14.8281694723277	16.5376533823247	5.01628737469145	8.29207271115637	Aqp9	Aqp9
3748.74659472284	4990.82753859443	3129.16006433252	2699.53033818757	Aqr	Aqr
20.3887330244505	21.2626972058461	4.01302989975316	7.37073129880566	Ar	Ar
4028.62829351302	4141.50091131646	4089.27746784847	4606.70706175354	Araf	Araf
3159.32685819781	4026.91859859607	2656.62579363659	3433.83944383109	Arap1	Arap1
693.216922831318	864.683019704407	1116.62556960632	691.006059263031	Arap2	Arap2
557.909876396328	679.225049631194	316.026104605561	344.581688219165	Arap3	Arap3
25.0225359845529	41.3441334558118	130.423471741978	152.021333037867	Arc	Arc
13049.7158962404	14654.7234186515	14330.5297720185	13388.9334042805	Arcn1	Arcn1
839.645096370554	1002.89055154241	10577.3435582744	4100.890626373	Areg	Areg
2705.21416810778	3070.097224333	2149.98076879275	2256.36511884688	Arel1	Arel1
33915.7306255815	32536.651768768	45397.4007409576	40204.5752107478	Arf1	Arf1
4297.38886519896	2907.08321242151	3094.04605270968	2703.21570383698	Arf2	Arf2
24884.4486563419	15938.7540776934	12323.011564667	11034.9060957244	Arf3	Arf3
10705.0115984286	9629.63931233651	11934.7509218659	8667.98000739546	Arf4	Arf4
7328.82276169795	7844.75400800132	10011.5063424092	9579.18666421031	Arf5	Arf5
16999.5695394316	23470.4739323864	30547.183596921	27943.3636951846	Arf6	Arf6
2849.78882046297	2766.51315867175	3143.20566898166	3087.41507278722	Arfgap1	Arfgap1
6203.73540298509	6004.34943873976	7746.15096399853	8018.43431168821	Arfgap2	Arfgap2
1623.68455721988	1534.45798168856	1994.47586017732	1895.19928520541	Arfgap3	Arfgap3
11767.079236884	10500.2286368203	8734.35957681275	8679.03610434367	Arfgef1	Arfgef1
9680.0143836539	11635.4204154213	8762.45078611102	7478.5282440507	Arfgef2	Arfgef2
3132.45080102922	3599.30213256739	3389.00375034154	2462.74559521344	Arfgef3	Arfgef3
5350.18889773423	5975.99917579863	5596.17019520578	5150.29849504046	Arfip1	Arfip1
4819.15507850649	4552.57972396282	7118.11178468716	6275.25635952067	Arfip2	Arfip2
1548.61694926622	1121.01664713044	1303.23145994484	1663.02124929303	Arfrp1	Arfrp1
224.276063268956	256.333627426033	477.550558070626	482.782900071771	Arg1	Arg1
2189.00851835237	3748.14101300831	4281.90290303662	2480.25108204811	Arg2	Arg2
4988.75226684624	2171.15763690806	2321.5377970072	2355.86999138076	Arglu1	Arglu1
8817.20027248284	6470.94751631249	4605.95506744169	3935.04917214987	Arhgap1	Arhgap1
870.22819590723	1561.62698367381	1347.37478884212	1634.45966551016	Arhgap10	Arhgap10
448.552126537912	616.618218969536	693.250915182358	495.681679844681	Arhgap11a	Arhgap11a
2395.67613037294	1774.25395573227	1804.86019741398	2131.98402817954	Arhgap12	Arhgap12
10.1943665122253	15.3563924264444	19.0618920238275	7.37073129880566	Arhgap15	Arhgap15
0	0	0	0	Arhgap15os	Arhgap15os
2607.90430594563	3585.12700109682	2356.65180863004	2357.71267420546	Arhgap17	Arhgap17
3006.41136051443	3585.12700109682	3861.53802103748	3057.01080617965	Arhgap18	Arhgap18
316.025361878983	284.683890367161	329.068451779759	261.660961107601	Arhgap19	Arhgap19
73.2140867696179	86.2320497792647	24.0781793985189	48.8310948545875	Arhgap20	Arhgap20
2.78028177606144	0	1.00325747493829	0	Arhgap20os	Arhgap20os
5207.46776656307	5755.103377049	3538.48911410735	3254.1778684227	Arhgap21	Arhgap21
3070.35784136385	826.882669116236	1119.63534203113	651.388378531951	Arhgap22	Arhgap22
1899.85921364198	1497.83889205627	773.511513177421	713.118253159448	Arhgap23	Arhgap23
807.208475649837	955.640113307193	988.208612814215	1077.96945245033	Arhgap24	Arhgap24
66.7267626254745	88.5945716910253	31.100981723087	55.2804847410425	Arhgap25	Arhgap25
385.532406280519	435.885292719845	405.316019875069	466.198754649458	Arhgap26	Arhgap26
3421.60010573961	3311.07445933259	2800.09161255277	2723.48521490869	Arhgap27	Arhgap27
9.26760592020479	7.08756573528203	7.02280232456803	9.21341412350708	Arhgap27os3	Arhgap27os3
1718.21413760597	805.61997191039	412.338822199637	417.367659794871	Arhgap28	Arhgap28
6846.9072538473	5242.43612219694	4244.7823764639	4136.82294145468	Arhgap29	Arhgap29
104.723946898314	93.3196155145467	36.1172690977784	87.5274341733173	Arhgap30	Arhgap30
7244.48754782408	9763.12180035099	4529.70749934638	4475.87658119974	Arhgap31	Arhgap31
1223.32398146703	781.994752792784	419.361624524205	402.626197197259	Arhgap32	Arhgap32
295.636628854533	291.771456102443	160.521195990126	204.537793541857	Arhgap33	Arhgap33
2.78028177606144	0	0	0	Arhgap33os	Arhgap33os
10292.6031349794	10816.8065729963	7499.34962516371	6869.52157048688	Arhgap35	Arhgap35
0	1.18126095588034	0	0	Arhgap36	Arhgap36
520.839452715509	545.742561616716	321.042391980253	574.917041306842	Arhgap39	Arhgap39
118.625355778621	106.31348602923	125.407184367286	219.279256139469	Arhgap4	Arhgap4
108.430989266396	36.6190896322905	70.2280232456803	96.7408482968244	Arhgap40	Arhgap40
151.061976499338	203.176884411418	133.433244166792	129.90913914145	Arhgap42	Arhgap42
11312.966546794	10344.3021906441	8692.22276286534	8679.95744575602	Arhgap44	Arhgap44
7206.49036355125	3484.719819847	4223.7139694902	3463.32236902631	Arhgap5	Arhgap5
1486.52398960085	730.019270734049	709.303034781371	612.692039213221	Arhgap6	Arhgap6
2290.0254228826	1525.00789404152	1723.59634194398	1134.17127860372	Arhgap8	Arhgap8
33.3633813127372	49.6129601469742	28.0912092982721	71.8646301633552	Arhgap9	Arhgap9
25979.8796761101	25626.275176868	23377.905681012	21592.5573398512	Arhgdia	Arhgdia
430.943675289523	326.028023822973	374.215038151982	386.963393187297	Arhgdib	Arhgdib
418.895787593257	271.690019852478	649.107586285073	256.132912633497	Arhgdig	Arhgdig
11169.3186550308	7614.40812160466	6201.13445259357	6792.12889184942	Arhgef1	Arhgef1
2346.55781899585	1138.73556146865	639.07501153569	514.108508091695	Arhgef10	Arhgef10
2194.56908190449	3742.23470822891	2386.74953287819	2753.88948151627	Arhgef10l	Arhgef10l
3902.58885299824	3693.80300903782	1728.61262931867	2338.3645045461	Arhgef11	Arhgef11
14967.1835611307	17422.4178382791	8239.75364166817	8475.41965221416	Arhgef12	Arhgef12
284.515501750287	374.459723014067	127.413699317163	175.054868346635	Arhgef15	Arhgef15
3727.43110110637	4425.00354072774	4273.87684323711	4315.56317545072	Arhgef16	Arhgef16
9018.30732095128	9106.34070888152	4921.98117204725	4059.43026281722	Arhgef17	Arhgef17
6522.54104664013	4528.95450484521	2975.66167066697	2810.09130766966	Arhgef18	Arhgef18
1131.574682857	1637.22768485015	1261.09464599743	1590.23527771732	Arhgef19	Arhgef19
15776.2455579646	9464.26277851327	6960.60036112185	7101.69960639926	Arhgef2	Arhgef2
604.247905997352	230.345886396666	166.540740839756	216.515231902416	Arhgef25	Arhgef25
11259.2144324568	3731.60335962599	2783.03623547881	3206.26811498046	Arhgef26	Arhgef26
7353.8452976825	4512.41685146289	2772.00040325449	3565.59126579724	Arhgef28	Arhgef28
632.050723757967	791.444840439826	350.136858753463	387.884734599648	Arhgef3	Arhgef3
13.9014088803072	25.9877410293674	15.0488621240743	25.7975595458198	Arhgef33	Arhgef33
22.2422542084915	18.9001752940854	25.0814368734572	13.8201211852606	Arhgef37	Arhgef37
506.938043835202	692.218920145878	573.863275664702	969.251165792945	Arhgef38	Arhgef38
113.991552818519	109.857268896871	160.521195990126	98.5835311215258	Arhgef39	Arhgef39
261.346486949775	311.852892352409	313.016332180746	392.491441661402	Arhgef4	Arhgef4
1541.20286453006	1092.66638418931	1159.76564102866	882.645073031978	Arhgef40	Arhgef40
7095.27909250879	8304.26451983877	7076.97822821469	5701.26065962618	Arhgef5	Arhgef5
3896.10152885409	2298.73382014314	1474.78848815929	2014.05232739865	Arhgef6	Arhgef6
4596.73253642158	6228.78902035702	4598.93226511712	4261.20403212202	Arhgef7	Arhgef7
389.239448648601	484.316991910938	427.387684323711	324.312177147449	Arhgef9	Arhgef9
10217.5355270258	12003.973833656	5718.56760714825	6888.86974014624	Arid1a	Arid1a
5104.5973408488	5727.93437506376	2940.54765904413	3361.97481366773	Arid1b	Arid1b
6390.0142819812	6628.05522344457	3103.07536998413	3517.681512355	Arid2	Arid2
2622.73247541796	2292.82751536374	1522.94484695632	1393.06821547427	Arid3a	Arid3a
680.242274543032	421.710161249281	285.928380357412	377.74997906379	Arid3b	Arid3b
3.70704236808192	4.72504382352135	1.00325747493829	3.68536564940283	Arid3c	Arid3c
2285.3916199225	1686.84064499712	1285.17282539595	1489.80906377109	Arid4a	Arid4a
4755.20859765708	2891.72681999507	3030.84083178857	3025.68519815973	Arid4b	Arid4b
281.735219974226	418.16637838164	598.944712538159	364.85119929088	Arid5a	Arid5a
3282.58601693654	4839.62613624174	2411.83096975165	1927.44623463768	Arid5b	Arid5b
6771.83964589364	6371.72159601854	5953.32985628381	5782.33870391304	Arih1	Arih1
4804.32690903416	4898.68918403576	5233.99424675306	5016.70399024961	Arih2	Arih2
5847.85933564922	4905.77674977104	7146.20299398544	7597.38128624394	Arl1	Arl1
908.225380180069	722.931704998767	836.716734098533	960.959093081789	Arl10	Arl10
29.6563389446553	27.1690019852478	15.0488621240743	35.0109736693269	Arl11	Arl11
0.926760592020479	0	6.01954484962974	0.921341412350708	Arl13a	Arl13a
752.529600720629	569.367780734323	626.032664361493	555.568871647477	Arl13b	Arl13b
57.4591567052697	5.90630477940169	19.0618920238275	6.44938988645496	Arl14	Arl14
1518.03384972954	1297.02452955661	1446.69727886101	1436.37126185475	Arl14ep	Arl14ep
0.926760592020479	0	1.00325747493829	0	Arl14epl	Arl14epl
787.746503217407	1148.18564911569	1131.67443173039	817.229832755078	Arl15	Arl15
477.281704890547	483.135730955058	455.478893621983	530.692653514008	Arl16	Arl16
2114.86767099073	2629.48688778963	3623.7659994771	4244.61988669971	Arl2	Arl2
3045.33530537929	2920.07708293619	2621.51178201375	2174.36573314767	Arl2bp	Arl2bp
1695.97188339748	1566.35202749733	1746.67126386756	1879.53648119544	Arl3	Arl3
764.577488416895	836.332756763279	931.022936742733	1281.58590457983	Arl4a	Arl4a
11152.6369643744	6176.81353829829	9287.15444550375	4233.5637897515	Arl4c	Arl4c
725.653543552035	804.43871095451	937.042481592362	1749.62734205399	Arl4d	Arl4d
5878.4424351859	4733.31265021251	5439.6620291154	3484.51322151038	Arl5a	Arl5a
1038.89862365496	1032.42207543942	887.882865320386	994.127383926414	Arl5b	Arl5b
260.419726357755	438.247814631605	99.3224900188906	128.066456316748	Arl5c	Arl5c
431.870435881543	261.058671249555	444.443061397662	342.739005394463	Arl6	Arl6
17703.9075893672	23287.378484225	26508.0690028195	27424.6484800312	Arl6ip1	Arl6ip1
3477.20574126084	3002.76534984782	3540.49562905722	3613.50101923948	Arl6ip4	Arl6ip4
3631.04799953624	3107.89757492117	4365.1732734565	3491.88395280918	Arl6ip5	Arl6ip5
1581.98033057896	1632.50264102663	2011.53123725127	2159.62427055006	Arl6ip6	Arl6ip6
3962.82829147957	3129.16027212701	2870.31963579845	2664.51936451825	Arl8a	Arl8a
6010.04243925281	7993.59288844224	8930.99804190065	8033.17577428582	Arl8b	Arl8b
4.6338029601024	3.54378286764101	2.00651494987658	0.921341412350708	Arl9	Arl9
2235.3465479534	1856.94222264389	2415.8439996514	2155.93890490066	Armc1	Armc1
2619.95219364189	3001.58408889194	3321.78549952068	2787.05777236089	Armc10	Armc10
2.78028177606144	2.36252191176068	12.0390896992595	1.84268282470142	Armc12	Armc12
12.0478876962662	4.72504382352135	6.01954484962974	9.21341412350708	Armc2	Armc2
0	7.08756573528203	4.01302989975316	8.29207271115637	Armc3	Armc3
11.1211271042457	8.26882669116236	7.02280232456803	1.84268282470142	Armc4	Armc4
2421.62542694951	3079.54731198004	2608.46943483955	2496.83522747042	Armc5	Armc5
387.38592746456	375.640983969947	530.723204242355	601.635942265012	Armc6	Armc6
297.490150038574	255.152366470153	279.908835507783	266.267668169355	Armc7	Armc7
2505.96064082338	2249.12085999616	2340.59968903103	2409.3077932971	Armc8	Armc8
564.397200540472	584.724173160767	437.420259073094	544.512774699268	Armc9	Armc9
928.61411320452	489.04203573446	509.654797268651	562.018261533932	Armcx1	Armcx1
1235.3718691633	858.776714925006	747.426818829026	567.546310008036	Armcx2	Armcx2
1540.27610393804	1095.02890610107	1115.62231213138	1200.50786029297	Armcx3	Armcx3
815.549320978022	468.960599484494	314.019589655685	213.751207665364	Armcx4	Armcx4
498.597198507018	370.915940146426	244.794823884943	387.884734599648	Armcx5	Armcx5
98.2366227541708	103.95096411747	79.2573405201249	80.1567028745116	Armcx6	Armcx6
788.673263809428	856.414193013245	1138.69723405496	1048.48652725511	Armt1	Armt1
5922.92694360288	6852.49480506184	4345.10812395773	4921.80582477748	Arnt	Arnt
306.757755958779	758.369533675177	440.430031497909	405.390221434312	Arnt2	Arnt2
1110.25918924053	1308.83713911541	1572.1044632283	1629.8529584484	Arntl	Arntl
26.8760571685939	41.3441334558118	33.1074966729635	49.7524362669382	Arntl2	Arntl2
6372.40583073281	6935.18307197346	8150.46372639866	8805.25987783572	Arpc1a	Arpc1a
10120.2256648636	11990.9799631413	14709.7610975452	14162.8601906551	Arpc1b	Arpc1b
16916.1610861498	14594.4791099016	20654.0616365546	17897.9782763249	Arpc2	Arpc2
5936.82835248319	6020.88709212208	9767.71477599919	8853.16963127795	Arpc3	Arpc3
5092.54945315253	5892.12964793112	8650.08594891793	6477.03012882548	Arpc4	Arpc4
11206.3890787116	9309.51759329294	14346.5818916175	12581.8383270613	Arpc5	Arpc5
2502.25359845529	2361.3406508048	4244.7823764639	3542.55773048847	Arpc5l	Arpc5l
1955.46484916321	2125.08845962873	2113.86349969498	2288.61206827916	Arpin	Arpin
5971.11849438795	5062.88445690313	7542.48969658606	6530.46793074182	Arpp19	Arpp19
1.85352118404096	4.72504382352135	2.00651494987658	0	Arpp21	Arpp21
11.1211271042457	3.54378286764101	10.0325747493829	2.76402423705212	Arr3	Arr3
4911.83113770854	2685.00615271601	1455.72659613546	1610.50478878904	Arrb1	Arrb1
667.267626254745	792.626101395707	1008.27376231298	1382.01211852606	Arrb2	Arrb2
10265.7270778108	9522.1445653514	8544.74391404941	9028.22449962459	Arrdc1	Arrdc1
438.357760025687	455.96672896981	293.954440156919	562.939602946283	Arrdc2	Arrdc2
10274.9946837311	6337.46502829801	6424.86086950481	6832.66791399285	Arrdc3	Arrdc3
1074.11552615174	1072.58494793935	776.521285602236	793.27495603396	Arrdc4	Arrdc4
0	0	0	0	Arrdc5	Arrdc5
1287.27046231645	1356.08757735063	1093.55064768274	1165.49688662365	Arsa	Arsa
2815.49867855822	3757.59110065535	2490.08505279683	2383.51023375128	Arsb	Arsb
546.788749292083	709.937834484083	484.573360395194	642.174964408444	Arsg	Arsg
3.70704236808192	14.1751314705641	9.0293172744446	5.52804847410425	Arsi	Arsi
17.6084512483891	16.5376533823247	19.0618920238275	22.112193896417	Arsj	Arsj
598.687342445229	506.760950072665	437.420259073094	454.221316288899	Arsk	Arsk
0	0	0	0	Art1	Art1
0	1.18126095588034	0	0	Art2a-ps	Art2a-ps
0	0	0	0	Art2b	Art2b
9.26760592020479	12.9938705146837	9.0293172744446	25.7975595458198	Art3	Art3
19.4619724324301	56.7005258822562	28.0912092982721	43.3030463804833	Art4	Art4
