Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Psmb2	Psmb2	2454.17470223403	-0.220249582970321	0.0614103555275886	-3.58652186716903	0.00033511797422351	0.00433401046093541
Map3k4	Map3k4	848.754988711557	-0.374966085253299	0.104614769046219	-3.5842557286308	0.000338040760441209	0.00436327474422726
B2m	B2m	4955.59867355278	0.178607575076196	0.0498336508265052	3.58407566200627	0.000338274024006379	0.00436327474422726
Wasf2	Wasf2	1081.81584353695	-0.302655591440923	0.0844470304333108	-3.58396961844544	0.000338411466382981	0.00436327474422726
Ppp2r5a	Ppp2r5a	2227.42868495232	0.21859306123426	0.0610257126408208	3.58198293432203	0.000340996073094554	0.0043921400895546
Clcc1	Clcc1	739.395514623183	-0.343093612408846	0.0958815272471462	-3.57830775394807	0.000345826101976289	0.00444983940739501
Yif1a	Yif1a	470.671310371097	-0.411181468862197	0.114949499896592	-3.57706183351902	0.000347478000100605	0.00446656943449158
Mrps6	Mrps6	782.009988510264	-0.342562943568419	0.095781392106573	-3.57650829701097	0.000348214269500227	0.00447150780854689
Ccna2	Ccna2	5403.29500809961	-0.178102894048774	0.0498287886997098	-3.57429708199612	0.000351170030880127	0.00450490847694708
Prps1	Prps1	1854.16677490018	-0.236545355432873	0.0661967455987126	-3.57336834754416	0.000352418467156054	0.00451636178898273
Cnn3	Cnn3	575.539116902656	0.374439157967285	0.104859564051345	3.57086319550154	0.000355806708086844	0.00455518668619246
Nin	Nin	1799.30199712471	-0.24727414439832	0.0692737970974185	-3.5695191365154	0.000357637093328379	0.00457400914931562
Hist1h2be	Hist1h2be	2924.17184860516	-0.211326045388574	0.0592239450139438	-3.5682534376732	0.000359368812158565	0.00459153311309233
Sardh	Sardh	12.5823065523023	-3.01710573743155	0.845973593083194	-3.5664301605864	0.000361877192528018	0.00461893502020686
Hist1h1d	Hist1h1d	11356.6671864112	-0.152364035836865	0.0427515493553791	-3.56394184852377	0.000365326922358897	0.00465828505417469
Ubash3b	Ubash3b	671.360738715622	-0.345139906222199	0.0969650005087299	-3.55942767402064	0.000371663868776068	0.00473433413586365
Fam210a	Fam210a	994.32578673016	0.294359275937089	0.0827626639551504	3.55666748591616	0.000375589060387232	0.00477954014721227
Sik1	Sik1	198.209570993285	0.59804966253375	0.168197855071336	3.55563192099035	0.000377071680975722	0.00479360395234402
Trim25	Trim25	768.628487987201	0.340385574509368	0.0958033617986628	3.55296064896669	0.000380921442161398	0.00483770231544976
Lck	Lck	6144.50501142013	-0.176072686140501	0.0495706926349548	-3.5519512998764	0.000382385626544772	0.00485144601110749
Isg20l2	Isg20l2	2365.52619984108	0.218750252146416	0.0616140915711575	3.55032828640805	0.000384751040102229	0.00487658503921987
Mlx	Mlx	1019.03138844609	0.291543188053665	0.08218922965077	3.54721889099655	0.000389320979348437	0.00492958767470105
Slc30a4	Slc30a4	838.986354979254	0.329422762363959	0.0929570255421109	3.54381780659198	0.000394377677067604	0.00498864193103443
Ldb1	Ldb1	1881.58547606137	-0.229643947955695	0.0648706993074393	-3.5400257806279	0.000400087946901825	0.00505583773696833
Hsd17b7	Hsd17b7	579.355202416044	-0.367936204351374	0.103960976673744	-3.53917610360713	0.000401377992907622	0.00506709792239245
Tpm4	Tpm4	5952.36367637569	-0.171418670898119	0.0484667089282104	-3.53683331690681	0.000404955152279107	0.00510718017273552
Adss	Adss	3465.79113131294	0.189256245285327	0.0535192261327487	3.5362291079452	0.000405882526982044	0.00511379771098409
Arpp19	Arpp19	1538.9697480115	-0.255313772843471	0.072218023435749	-3.53531931084516	0.000407282679289557	0.00512635285131554
Cln3	Cln3	285.371872574771	0.555584131862376	0.157188923328009	3.53449925159821	0.000408548592473465	0.00513719517268615
Gart	Gart	7887.9695073334	-0.169298384011157	0.0479145951436624	-3.53333641875821	0.000410349941912166	0.00515474209919339
Gnb4	Gnb4	171.730505829487	-0.670664358239867	0.189845806050045	-3.53267934748622	0.000411371091455909	0.00516246330186763
Rpl7	Rpl7	25259.6515888383	-0.155820292965502	0.0441466928213011	-3.52960285374576	0.000416183897377166	0.00521770532743337
Srrm1	Srrm1	920.921881855651	0.311038137859349	0.0881800661351193	3.52730669744273	0.000419810174160352	0.00525797752646594
Eif4enif1	Eif4enif1	1319.10012891659	0.260306345826773	0.0738427651479272	3.52514353038254	0.000423253396494873	0.00529587993643832
Dapk1	Dapk1	191.006005996895	0.642183265339948	0.182195426146629	3.52469476826012	0.000423971008809001	0.00529963761011251
Dnah7a	Dnah7a	28.4038707134576	1.60005739116709	0.454239696713989	3.52249572800892	0.000427503931569665	0.00533854467151893
Tmem194b	Tmem194b	196.035775943188	-0.608931033458893	0.173038913207926	-3.51904101898278	0.000433109737640223	0.00540323543028568
Sgsm2	Sgsm2	175.290751473941	0.624622216674287	0.177520658550613	3.51858888860646	0.00043384844752458	0.00540713963058112
Tnfrsf23	Tnfrsf23	11.6779753571515	2.56934914047477	0.730432094682598	3.51757426758645	0.000435510462293689	0.00542253222659789
Dnajc19	Dnajc19	414.741858922635	-0.461014784437526	0.131087811921302	-3.51683941993244	0.000436717899517423	0.00543224027803258
Xpot	Xpot	3525.22142013892	0.194926969709319	0.0554310793388948	3.51656457052863	0.00043717031041199	0.0054325469102077
Lamc3	Lamc3	7.53522510326953	-4.88518554073692	1.38958687768363	-3.51556683442511	0.000438816295302348	0.00544767052819142
Dgkg	Dgkg	22.8404589855826	1.7448117123028	0.496370451418565	3.5151401686308	0.000439521938635362	0.00545110216862216
Athl1	Athl1	185.557210726853	0.630124374889399	0.179348959868176	3.51339854634534	0.000442413330005313	0.00548160906445608
Hist1h2bj	Hist1h2bj	3331.2952481354	-0.219364569564368	0.0624971987919117	-3.50999042844713	0.00044812282471271	0.00554396214593422
Ift172	Ift172	150.213470005313	-0.690259203544526	0.196662094975754	-3.50987415053026	0.000448318828651531	0.00554396214593422
Cyfip1	Cyfip1	312.136757086888	-0.4965418265194	0.14177792815495	-3.50225054760799	0.000461345563298071	0.00569950258160069
Uhrf1bp1l	Uhrf1bp1l	1417.17458568304	0.258230330239156	0.0737786277582529	3.50006957414941	0.000465136740542491	0.00574075471806573
Hnrnpc	Hnrnpc	7088.11671713037	-0.163333938113849	0.0466696644803115	-3.49978813716895	0.000465628073253838	0.00574123934982888
Ric8	Ric8	1242.33635826671	-0.271383716482219	0.0775883781867037	-3.49773668202187	0.000469224159381628	0.00577996782167476
Rps4x	Rps4x	23030.388233245	-0.163427697072991	0.0467288119369194	-3.497364694262	0.000469879001740502	0.00578242569971354
Nckap5l	Nckap5l	84.9872745619605	0.941419849150752	0.269224686388437	3.49678130107457	0.000470907716699923	0.00578947531663991
Hist1h2ae	Hist1h2ae	1275.07279097552	-0.272909402678469	0.078181781221917	-3.49070331237175	0.000481750908056994	0.00591705660766327
Limd1	Limd1	1872.1158707626	0.228981132556552	0.0656134397547792	3.48985106423831	0.000483289810219967	0.00593022279207109
Rgs12	Rgs12	448.795535625449	-0.440082417553156	0.126206539080028	-3.48700170974579	0.000488468234674819	0.00598797932468166
4932438A13Rik	4932438A13Rik	1813.69947187295	0.24599080995091	0.0705570195058759	3.48641158135122	0.000489547183572496	0.00599541873806239
Elmsan1	Elmsan1	421.313879423065	0.412719385474539	0.118400324818131	3.4857960576417	0.000490674931172181	0.00600344087272322
Rap2c	Rap2c	938.73139287621	0.331034866434542	0.0950523262716576	3.48265928272446	0.000496459781224397	0.00606837268676597
Hn1	Hn1	3562.15031966299	-0.194660127862894	0.0559419951421761	-3.47967796586745	0.000502016821543684	0.00613039772461999
Nasp	Nasp	4253.11392814514	-0.177122161473118	0.0509172091172567	-3.47863059550703	0.000503982799449861	0.00614849332662174
Mdfic	Mdfic	2895.08197661856	0.201983348526047	0.0580846306237444	3.47739748634088	0.000506306619842376	0.00617091561612109
Dip2b	Dip2b	1646.19899696804	0.237140305905523	0.0682217999017954	3.47601948712705	0.000508915305342831	0.00619676354540168
Arl2bp	Arl2bp	904.766754622613	-0.298926928919537	0.0860682347098227	-3.47313884068104	0.000514409171913685	0.00625765946676609
Arid1a	Arid1a	697.012315997257	0.351636088962663	0.101309366507488	3.47091390544498	0.000518690273886596	0.00630369997929164
Kis2	Kis2	135.089748411772	0.70427253644041	0.202925584004525	3.4705950947255	0.00051930642555244	0.00630515449762523
Chsy1	Chsy1	1178.31159807693	0.268389450027908	0.0773835917563347	3.46829920835172	0.000523763771768839	0.00635319952384361
Hist1h3f	Hist1h3f	4463.24263281579	-0.195890815877963	0.0565178011846526	-3.46600206964804	0.000528259213250975	0.0064016145117246
Sh3kbp1	Sh3kbp1	1875.01593532197	0.225392843530924	0.0650440718049435	3.46523268418435	0.000529772901337676	0.00641013657728591
Map3k11	Map3k11	951.481200689852	0.294774388964867	0.0850687409322127	3.46513167744847	0.000529971921744111	0.00641013657728591
Ptpn22	Ptpn22	696.419643434833	-0.346883890971446	0.100123837742811	-3.46454849106455	0.000531122376416822	0.00641793927734884
Senp2	Senp2	1987.6756063988	0.221507687668645	0.0639512996656559	3.46369329203176	0.000532813640851984	0.00643225593043745
Bach2	Bach2	2442.19354915289	-0.241569646748337	0.06975422946102	-3.4631541143083	0.000533882510997048	0.00643903883158833
Hist1h2af	Hist1h2af	1103.64027007343	-0.274598671460293	0.07936049534368	-3.46014311366268	0.000539888366892178	0.00650529626141429
Med13l	Med13l	646.803538874365	0.350450348468915	0.101405875237919	3.45591759497845	0.000548422955305314	0.00660186875106871
Hist1h3d	Hist1h3d	891.002534396115	-0.307628510429277	0.0890850313769045	-3.45320089890018	0.000553976264260895	0.00666240393571341
Eif2ak3	Eif2ak3	524.615998553493	-0.394605766143181	0.114305645144115	-3.45219840757354	0.000556038694807636	0.00668088119589118
Chmp5	Chmp5	797.878128628541	-0.327028501098236	0.0949028616390874	-3.44592876811149	0.000569100349391019	0.00683135580081847
Nup37	Nup37	1111.24952558855	-0.276333065781766	0.080213577001137	-3.44496625275605	0.000571130692530834	0.0068429659291983
Cdkn2aipnl	Cdkn2aipnl	1507.36766251515	-0.241847500916375	0.0702032951220499	-3.44495939251737	0.000571145187791354	0.0068429659291983
Sipa1l2	Sipa1l2	54.0169543476571	-1.14397217799829	0.332490611605826	-3.44061497698614	0.000580393785082009	0.00694722061313998
Scml4	Scml4	57.8967965270564	1.09361928683518	0.317922727396378	3.43989023934011	0.000581950144834346	0.00695929080922429
Lum	Lum	12.1549168153457	2.61404226057444	0.760222593433127	3.4385221948871	0.000584898588270605	0.00698796996334589
Neurl3	Neurl3	90.7240967498975	-0.886401384942569	0.257936917379746	-3.43650452966207	0.000589272499893274	0.00703342801781973
Col15a1	Col15a1	26.4523303529623	-1.80022836098713	0.52389222842418	-3.43625704546534	0.000589811089683308	0.00703342801781973
Hist1h3h	Hist1h3h	1995.89269826332	-0.228951300012079	0.0666346333536213	-3.43592045891607	0.000590544324749661	0.00703556559504755
Dusp1	Dusp1	165.692667570593	-0.699481245561611	0.203638603973742	-3.43491475541546	0.000592740252474677	0.00705510890949241
Prkaa1	Prkaa1	659.999532971821	-0.342512128508769	0.0997417658876149	-3.43398901614293	0.000594768296484981	0.00707261925595437
Ski	Ski	2181.95584284261	0.213249419066214	0.0621136443755013	3.43321376825094	0.000596471621949936	0.00708623910080841
Tmeff1	Tmeff1	9.57944526804703	-3.80730136853765	1.10915832473769	-3.43260405987401	0.000597814423016682	0.0070955543666466
Cd70	Cd70	74.883699177411	-1.00626546833294	0.293241082845575	-3.43152964300998	0.000600187532398579	0.00711706971191593
Pced1b	Pced1b	174.908165534226	0.612176048537476	0.178532630977883	3.42893086369916	0.000605963865093535	0.00717886295399991
Abhd4	Abhd4	258.212753006903	0.51123310226096	0.149208950774998	3.42628977420987	0.000611887215988658	0.00724228112120778
Dck	Dck	1042.43985965733	-0.29115609432	0.0850407966054734	-3.42372256542645	0.000617696471791279	0.00730423202211288
Efhd2	Efhd2	953.163620555704	-0.31541026043002	0.0921637659851728	-3.42228051402286	0.00062098211281696	0.0073362537979306
Sipa1l1	Sipa1l1	438.208184053652	0.412038019806607	0.120443852165115	3.42099669181742	0.000623920911902449	0.00736412228732444
AI467606	AI467606	497.266071950228	0.388339999157718	0.11357485414089	3.41924277248887	0.000627956728687914	0.00740487507366435
C2cd5	C2cd5	646.781858744207	0.334432478634864	0.0978291046381463	3.41853766189391	0.000629586041556582	0.00741720104616753
Cryl1	Cryl1	149.458661256652	-0.670071144296641	0.196078817938129	-3.41735609864843	0.000632325122537165	0.00744256631716588
Birc6	Birc6	9002.59959104198	0.164094521843903	0.0480653928729431	3.41398482433449	0.00064020141611095	0.00752753375968155
Sec11c	Sec11c	479.5232690584	0.389209896588228	0.114020307730874	3.413513823405	0.000641309050533336	0.00752753375968155
Rps26	Rps26	10534.2344444684	-0.17685220651197	0.0518095148893207	-3.41350825016939	0.000641322167557121	0.00752753375968155
Atg3	Atg3	693.56450967499	0.332688701865184	0.0975009134299717	3.41215984713961	0.000644503078330331	0.00755788466740093
Dennd2d	Dennd2d	2027.08475048527	0.228550594828279	0.0670001016760953	3.41119773120916	0.000646781693623001	0.0075776084031477
Cux1	Cux1	746.505427552303	-0.32218101310037	0.0945449246975473	-3.40770288972188	0.000655121847310438	0.007668246507689
F2r	F2r	242.869775343127	-0.549181213556761	0.16122482717179	-3.40630672825341	0.000658481543554717	0.00770047477269328
Hist1h1e	Hist1h1e	11912.3981100414	-0.161510886223678	0.0474303790108654	-3.40522023209383	0.000661107145001202	0.00772406691951727
Il27ra	Il27ra	1216.39884003629	-0.267408209705068	0.0785373194119566	-3.40485531855773	0.000661991168193158	0.0077272866140194
Chd1	Chd1	3982.81980097646	0.178714474781335	0.0525152736179206	3.40309518487113	0.000666270647309076	0.00777009845805809
Fancf	Fancf	216.128004666275	0.547345940388053	0.160881504302267	3.40216821543196	0.00066853474968917	0.00778934983582795
Dhx32	Dhx32	548.720670096689	-0.360773454319289	0.106089621712759	-3.40064794741275	0.000672263462651324	0.00782187328753201
Hist1h4c	Hist1h4c	7668.91466237838	-0.172704773165897	0.0507876311494408	-3.40052822423868	0.000672557923620863	0.00782187328753201
Sdccag8	Sdccag8	217.454881501631	-0.556468400438131	0.163693723559833	-3.39944860643806	0.000675218681281745	0.00784563335066621
Scaper	Scaper	244.939560968022	-0.54483761427224	0.160359347937971	-3.39760432602277	0.000679786626744422	0.0078893235475686
Ttll4	Ttll4	1312.21191482122	0.269692226956207	0.0793821073853794	3.39739313856864	0.000680311528585234	0.0078893235475686
Tspan6	Tspan6	224.935085854513	0.554256236133752	0.163151874553526	3.39717969928636	0.000680842410089385	0.0078893235475686
Arhgdig	Arhgdig	94.9291952195233	-0.856172157751652	0.252158580844875	-3.39537189209659	0.000685354386717046	0.00793436710237601
Cox7c	Cox7c	800.783821970068	-0.325131856708433	0.0957866367630796	-3.39433419624722	0.000687956837288432	0.00795724210707021
Rpl35	Rpl35	3823.52687166929	-0.215560366806291	0.0635591334495151	-3.39149316718596	0.000695128963603556	0.00803288247294373
Pdia6	Pdia6	4732.60938852746	-0.178398955478303	0.0526103274164519	-3.39094934852116	0.000696509723257252	0.0080394410008369
Mybl2	Mybl2	724.910550961139	-0.330004765048573	0.09732571967448	-3.3907251459565	0.000697079716940896	0.0080394410008369
Fam83d	Fam83d	231.814000077918	-0.552955696781678	0.163088643890045	-3.3905223784587	0.000697595589206478	0.0080394410008369
Ppp1r10	Ppp1r10	1522.67094171564	0.241242490284647	0.0711922301992204	3.38860700963528	0.000702486122342504	0.00808749425013654
Tbc1d5	Tbc1d5	416.181427459893	0.416974649874304	0.1230679612832	3.38816573807358	0.000703617332612791	0.00808749425013654
Cenpf	Cenpf	1553.43328954459	-0.242485039024396	0.0715687145969636	-3.38814299502152	0.000703675680818966	0.00808749425013654
Rragc	Rragc	681.386592058854	0.334566475859092	0.0988252196294543	3.38543619850834	0.000710652276503767	0.00816029286762915
Eif4a1	Eif4a1	21179.092104231	-0.16543793805671	0.0488970279029724	-3.38339455692465	0.000715956939263136	0.00821377879732776
Gpx4	Gpx4	970.338337035497	-0.308879422406458	0.0913265653078142	-3.38214211128369	0.000719229268251955	0.00824387338158829
Sbno1	Sbno1	3636.58285973305	0.190225301049826	0.0562506871264891	3.38174181983009	0.000720278056977576	0.00824845024672246
Chchd6	Chchd6	182.781725634718	-0.599199674046993	0.17733843528227	-3.37884831956053	0.000727901568701114	0.00832824317342716
Icam5	Icam5	19.0662107207042	1.86347703785177	0.552328623334261	3.37385563435488	0.000741232303734285	0.00847313254493737
Esco1	Esco1	1171.28646970871	0.272443673634377	0.0808923968412366	3.36797627803128	0.000757221111252258	0.00864811880656806
Gm8369	Gm8369	79.4168904064966	0.970391914856022	0.28833948776295	3.36544925700154	0.000764191217004059	0.00871988181127722
Flcn	Flcn	591.715413371325	0.345398165969403	0.102730236167756	3.36218604039202	0.000773280057258097	0.00881143406193125
Pdha1	Pdha1	3904.21532878028	-0.176925513176815	0.0526239668667747	-3.36207100511309	0.000773602281815224	0.00881143406193125
1110034G24Rik	1110034G24Rik	102.402719094374	-0.84049306845945	0.250034377752571	-3.36151002919761	0.00077517541456777	0.00882144064965115
Shmt2	Shmt2	3860.76629518931	0.181792505373136	0.054088848655385	3.36099787465224	0.00077661423138501	0.00882990218315992
Larp1	Larp1	5203.05909024036	0.193262741903997	0.0575510021573057	3.35811253774081	0.00078476655975783	0.00891461118866229
Fam57a	Fam57a	61.0811285729956	-1.05545546131574	0.314336984973156	-3.35771961866298	0.000785882851448261	0.00891931386362191
Peak1	Peak1	228.401221190896	0.525015314018433	0.156400356361966	3.35686776060382	0.000788308062165726	0.00893885034777208
Slc13a3	Slc13a3	6.5804415530855	3.68947946340486	1.09972134755673	3.35492210967973	0.000793873338969194	0.00899392632016838
Satb1	Satb1	5277.06406174001	0.181090219882244	0.054000011269335	3.35352189056079	0.000797901020422354	0.00903149996378244
Camk4	Camk4	630.911725051037	0.351115483878998	0.104739867292623	3.35226206558052	0.000801541061993086	0.00905701614550129
Eif4g3	Eif4g3	1147.66297362735	0.259873562708022	0.0775221753547026	3.35224806990994	0.000801581586420744	0.00905701614550129
1810030O07Rik	1810030O07Rik	557.955987775633	0.363276612370765	0.108383169885727	3.35178065703173	0.000802936071773414	0.00906425609913099
Skiv2l	Skiv2l	1157.90766876793	0.261690677842259	0.0781355188540213	3.34918973701537	0.000810482725802528	0.00914132381677807
Wdr77	Wdr77	3177.73616064883	0.183829889554125	0.0548937998193582	3.34882792153327	0.000811541818925656	0.00914514738274697
Slc35a5	Slc35a5	224.790052339314	0.569593393030607	0.170103547165079	3.34850979020347	0.000812474102190357	0.0091475364342354
Rps15a	Rps15a	8584.6204877428	-0.172878003926148	0.0516399235991499	-3.34775870832221	0.000814679090235692	0.00916423777324472
Ipo8	Ipo8	1592.94443091639	0.246001195046913	0.0735273900463625	3.34570824412233	0.00082072704064526	0.00922410036831398
Tle3	Tle3	1224.45466073044	0.270626835852665	0.0809149462525545	3.34458401551643	0.000824060665526451	0.00925337794180896
Cab39	Cab39	6629.67351580998	0.15423192696686	0.0461273928071968	3.34360815950554	0.000826964507782247	0.00927778202193864
Ptpn7	Ptpn7	4966.82486459006	0.164765433020645	0.0492865954880323	3.34300698575646	0.000828758135148123	0.00928969842575566
Yif1b	Yif1b	430.095282275573	-0.398811102287342	0.119323569088438	-3.34226595243525	0.000830974005341201	0.00930632263477359
Mboat1	Mboat1	376.242437829266	-0.432101934723766	0.129374113262002	-3.33994122803141	0.000837961213773294	0.00937630609244126
Zfp654	Zfp654	261.693704694258	0.491444427414142	0.147312109883959	3.33607622483491	0.000849698628968273	0.00949404232297608
Cul3	Cul3	2808.14684654901	0.230900257482429	0.0692150230582224	3.33598469349926	0.000849978434742032	0.00949404232297608
Tcf12	Tcf12	1747.93024761375	0.221155196083357	0.0663002191123835	3.33566312516228	0.000850962127362562	0.00949667751977552
Rnf130	Rnf130	293.769225126266	-0.482136622844779	0.144576875240769	-3.33481147688288	0.000853572462583519	0.00951744536857831
Mtdh	Mtdh	3976.97733399531	0.174653443988103	0.0523804597338635	3.33432438118123	0.000855068766074279	0.00952576607819591
Chtf18	Chtf18	625.093489392171	-0.336418855677983	0.100929515390392	-3.33320589499241	0.00085851384084891	0.00955576317158734
Mir17hg	Mir17hg	848.667378407247	0.297138058136132	0.0892192730224098	3.33042456041418	0.000867136570530894	0.00964328760572886
2310010J17Rik	2310010J17Rik	97.5565691727463	-0.826916072817912	0.248435823051305	-3.32848967858852	0.000873182404271152	0.00970202671412391
Blvra	Blvra	547.55820817031	-0.359724886152611	0.108172764501463	-3.3254663298149	0.000882707610036074	0.00979928902749838
Hspa8	Hspa8	49611.3977767815	-0.144390041212241	0.0434436821608487	-3.32361425253141	0.000888590153053537	0.00984892805117136
Elp5	Elp5	1309.7115040498	-0.250268183360844	0.0753010037946273	-3.32357034765984	0.000888730043042707	0.00984892805117136
Katna1	Katna1	761.645789192871	0.316581294696079	0.0952664086805923	3.32311566144482	0.000890179968164052	0.00985639546267085
Tgfbr2	Tgfbr2	1173.19759591661	-0.257147883997433	0.0774331227382601	-3.32090292763531	0.000897267391598762	0.00992621591751243
Gfpt2	Gfpt2	43.7696868597145	-1.2243193052256	0.369088515369201	-3.31714278348897	0.000909431269869268	0.0100520253501651
Ythdf3	Ythdf3	983.869871027207	0.274828755873855	0.0828704732366751	3.31636522804635	0.000911965615024453	0.0100712724441831
Rps8	Rps8	17579.7655007235	-0.174156852842984	0.052605993842246	-3.31058953786222	0.000930996617805752	0.0102725082937733
Fam173b	Fam173b	177.706876362272	-0.625369610113744	0.188931958633276	-3.31002554907934	0.000932874557232149	0.0102842941639308
Mcu	Mcu	448.296121104378	0.399656959218233	0.120826875124608	3.30768265591632	0.00094071342985577	0.0103617177442917
Adgre5	Adgre5	708.472633071943	0.337150537403024	0.10201516963499	3.3049059135945	0.000950082881594839	0.0104530416710579
Phtf1	Phtf1	767.451639555217	-0.313290548551563	0.0948004060123271	-3.30473846821738	0.000950650640163136	0.0104530416710579
Slc25a23	Slc25a23	36.6716657421454	1.343816503061	0.406773732668901	3.30359704950471	0.000954529239717285	0.0104866101595238
Mdm4	Mdm4	2785.44330517318	0.189402991160622	0.0573508696603296	3.30253041117587	0.000958166975123388	0.0105174767364451
Uchl5	Uchl5	1870.8411015394	0.220292035366429	0.0667617277719561	3.2996754685394	0.000967966939282207	0.0106158723047358
Tiparp	Tiparp	398.812904811186	-0.423970826105763	0.128657395078221	-3.29534750682615	0.000983000383321638	0.0107707789191036
Hivep1	Hivep1	684.561194467205	0.321392876910931	0.0975359406175097	3.29512254535263	0.000983787680800011	0.0107707789191036
Phgdh	Phgdh	3406.94718116632	-0.201039321513319	0.0610238171286631	-3.29444028533066	0.000986178957482578	0.0107876595693615
Hist1h1c	Hist1h1c	13532.5044079261	-0.143775505512737	0.0436498363582452	-3.29383836247943	0.000988293125021544	0.0108014825195986
Apip	Apip	265.851987307936	-0.490607680426839	0.149524690612921	-3.28111483405031	0.00103397637911107	0.0112910576222791
Dynll2	Dynll2	640.860502157774	0.342034207058102	0.104280492762956	3.27994429251111	0.00103827585819293	0.0113282675249573
Srebf1	Srebf1	1590.40671340165	-0.239812903297821	0.0731830237457336	-3.27689252265695	0.00104956313092292	0.0114415894958979
Wdr46	Wdr46	1825.00919494913	0.213570554511635	0.0651797174096297	3.27664130805332	0.00105049731248524	0.0114419518598306
Reep3	Reep3	721.446703303707	-0.325562677942786	0.0994308334799471	-3.27426278698996	0.00105938042544733	0.0115288186831029
Tnfsf4	Tnfsf4	468.490983469443	0.373529279033087	0.11409532403674	3.27383512152353	0.00106098498887748	0.011529179726842
1700017B05Rik	1700017B05Rik	518.132757184215	0.385932502458146	0.117887749348584	3.27372864942037	0.00106138481230677	0.011529179726842
Pex2	Pex2	453.74422279598	-0.384825965063587	0.117556933621346	-3.27352843604377	0.00106213702995316	0.011529179726842
Clint1	Clint1	1831.77724692223	0.216529728979547	0.0662044058829395	3.27062415396353	0.00107310426202911	0.0116382785036462
Gstt2	Gstt2	623.994519947255	0.345173868452216	0.10558904099241	3.26903119119179	0.00107916404573668	0.0116940131235971
Snhg5	Snhg5	2422.71820987596	-0.197842850622808	0.0605540779563408	-3.26720936557654	0.00108613323759097	0.0117594988213174
Kidins220	Kidins220	1934.21407599301	-0.23194745431359	0.0710190860476385	-3.26598759885481	0.00109083026409408	0.011800293316861
Cdkn2c	Cdkn2c	154.046183788815	-0.654877010509492	0.2007618518428	-3.26195940363348	0.00110644987734734	0.0119564998028363
Clec2i	Clec2i	93.5095259099725	0.867561327376189	0.265977936534826	3.26177929898555	0.00110715305260909	0.0119564998028363
Cks2	Cks2	907.015829170221	-0.280775063313029	0.0861399695323442	-3.25952127493617	0.0011160041012461	0.0120418454425025
Atp5g2	Atp5g2	653.338061750899	-0.365642408588161	0.112248185412195	-3.25744605354161	0.00112419624487722	0.01211994253815
Ada	Ada	315.173774821201	-0.452208311047462	0.138959581277564	-3.25424347777934	0.00113694789738743	0.0122470214561665
Tprn	Tprn	321.570593312307	0.436883243684994	0.134261596300584	3.25397027685341	0.00113804186424582	0.0122484166745101
Zfp467	Zfp467	12.4723928287264	2.25090211185176	0.691909987541072	3.25317187550808	0.00114124444809898	0.0122724847509374
Fam102a	Fam102a	432.732710029349	0.394033828183807	0.121149602465756	3.25245663348489	0.00114412053180323	0.0122930040219129
Madd	Madd	1210.89535568609	0.24958283930504	0.0768826972718225	3.24628099899549	0.00116923368880435	0.0125437425381719
Brca1	Brca1	1572.2886407743	-0.227667348032549	0.0701327889802222	-3.24623263017179	0.00116943237521224	0.0125437425381719
D17Wsu92e	D17Wsu92e	1874.39060567028	0.212663999218102	0.0655548932238549	3.24405988263765	0.00117838969632914	0.0126291553952574
Asnsd1	Asnsd1	1939.800109715	-0.213843479863884	0.0659407746769225	-3.24296280884797	0.00118293651558018	0.0126671954029244
Dctn3	Dctn3	641.482454506891	-0.32276289487218	0.0995554005808863	-3.24204305330421	0.00118676092584061	0.0126974420877639
Dhrs3	Dhrs3	51.1858741570113	1.05318376215136	0.324908330774082	3.24147971103785	0.00118910898176645	0.0127118552764595
Atp1b3	Atp1b3	3573.87889903513	0.183576548718986	0.0566799727257935	3.23882563612183	0.00120022923657798	0.0128093395168036
Tmem173	Tmem173	1424.04534124882	0.239404450590812	0.0739171409275542	3.23882184276379	0.00120024519881861	0.0128093395168036
Susd3	Susd3	175.104642197988	-0.596609537908926	0.184363927135292	-3.23604268567742	0.00121199258566948	0.0129238504097418
Iqgap1	Iqgap1	5358.68785505594	-0.159013135519736	0.0491911658248425	-3.2325547250891	0.00122688633878427	0.0130716916967788
Cul5	Cul5	1650.34646214422	0.220228782151509	0.0681472978962334	3.23165831882062	0.00123074124397884	0.0131002716732695
Rpl18	Rpl18	11115.9662275283	-0.166604707987169	0.0515572346605433	-3.23145159130638	0.00123163184077825	0.0131002716732695
Clstn1	Clstn1	385.666628210432	-0.408832276695784	0.126680768114002	-3.22726395476122	0.001249801107172	0.0132824050720372
Cpsf7	Cpsf7	905.777193152559	0.282375036696644	0.0875070763348612	3.2268823108212	0.00125146922556766	0.0132890126795228
Pfkl	Pfkl	3485.85504330705	0.180234845274749	0.0558681116562387	3.22607727255487	0.00125499469214715	0.0133108942375004
Esf1	Esf1	1219.53244847483	0.258268930466792	0.0800602198752038	3.22593331456466	0.00125562608634059	0.0133108942375004
Tnfrsf26	Tnfrsf26	313.027036938841	0.451253218204088	0.139939183181229	3.22463807452477	0.00126132016449685	0.0133601051618933
Rnft1	Rnft1	1138.83196036808	0.273800364783459	0.0849336728501507	3.2236962749336	0.00126547542246677	0.0133929482211067
Rbm25	Rbm25	3062.50831853473	0.203205542117629	0.0630515136747911	3.22284954435398	0.00126922201721036	0.0134214151695017
